State Code,State,Deaths,Population,Crude Rate,CASEID,MHINTAKE,MHDIAGEVAL,MHREFERRAL,TREATMT,ADMINSERV,SETTINGIP,SETTINGRC,SETTINGDTPH,SETTINGOP,FACILITYTYPE,FOCUS,OWNERSHP,PUBLICAGENCY,TREATPSYCHOTHRPY,TREATFAMTHRPY,TREATGRPTHRPY,TREATCOGTHRPY,TREATDIALTHRPY,TREATBEHAVMOD,TREATDUALMHSA,TREATTRAUMATHRPY,TREATACTVTYTHRPY,TREATELECTRO,TREATTELEMEDINCE,TREATPSYCHOMED,TREATOTH,NOTREAT,ASSERTCOMM,MHINTCASEMGMT,MHCASEMGMT,MHCOURTORDERED,MHCHRONIC,ILLNESSMGMT,PRIMARYCARE,DIETEXERCOUNSEL,FAMPSYCHED,MHEDUCATION,MHHOUSING,SUPPHOUSING,MHPSYCHREHAB,MHVOCREHAB,SUPPEMPLOY,FOSTERCARE,MHLEGAL,MHEMGCY,MHSUICIDE,MHCONSUMER,MHTOBACCOUSE,MHTOBACCOCESS,MHNICOTINEREP,SMOKINGCESSATION,MHOTH,MHNOSVCS,CHILDAD,ADOLES,YOUNGADULTS,ADULT,SENIORS,SED,TAYOUNGADULTS,SPMI,SRVC63,ALZHDEMENTIA,SRVC31,SPECGRPEATING,SRVC116,POSTTRAUM,TRAUMATICBRAIN,SRVC113,SRVC114,SRVC115,SRVC62,SRVC61,SRVC32,SRVC35,NOSPECGRP,CRISISTEAM2,HEARIMPAIR,LANG,LANGPROV,LANG16,LANG_B,LANG1,LANG2,LANG3,LANG21,LANG4,LANG5,LANG6,LANG7,LANG8,LANG24,LANG9,LANG10,LANG22,LANG25,LANG26,LANG11,LANG19,LANG23,LANG12,LANG13,LANG14,LANG15,LANG20,LANG17,LANG18,SMOKINGPOLICY,FEESCALE,PAYASST,REVCHK1,REVCHK2,REVCHK8,REVCHK5,REVCHK10,FUNDSMHA,FUNDSTATEWELFARE,FUNDSTATEJUV,FUNDSTATEEDUC,FUNDOTHSTATE,FUNDLOCALGOV,FUNDCSBG,FUNDCMHG,REVCHK15,FUNDVA,REVCHK17,REVCHK2A,LICENMH,LICENSED,LICENPH,LICENSEDFCS,LICENHOS,JCAHO,CARF,COA,CMS,OTHSTATE,treat_agg,log_Deaths,rehab_agg
13,Georgia,609,10214860,5.962,201502980.6488889,0.9111111111111111,0.9288888888888889,0.8888888888888888,0.7644444444444445,0.76,0.19555555555555557,0.12444444444444444,0.19555555555555557,0.8133333333333334,6.915555555555556,2.128888888888889,2.1777777777777776,-0.2222222222222222,0.8622222222222222,0.6888888888888889,0.8622222222222222,0.8622222222222222,0.4711111111111111,0.5911111111111111,0.5777777777777777,0.5866666666666667,0.4177777777777778,0.02666666666666667,0.36444444444444446,0.8177777777777778,0.02666666666666667,0.008888888888888889,0.13333333333333333,0.23555555555555555,0.6844444444444444,0.47555555555555556,0.10222222222222223,0.21777777777777776,0.14666666666666667,0.2222222222222222,0.5422222222222223,0.26222222222222225,0.13333333333333333,0.12,0.4488888888888889,0.057777777777777775,0.18222222222222223,0.03111111111111111,0.008888888888888889,0.37777777777777777,0.48,0.2311111111111111,0.30666666666666664,0.22666666666666666,0.14666666666666667,0.10666666666666667,0.03111111111111111,0.044444444444444446,0.6666666666666666,0.7377777777777778,0.8977777777777778,0.8622222222222222,0.84,0.3688888888888889,0.26222222222222225,0.48,0.24444444444444444,0.06222222222222222,0.6444444444444445,0.10666666666666667,0.4444444444444444,0.43555555555555553,0.057777777777777775,0.21777777777777776,0.10666666666666667,0.1688888888888889,0.2,0.24888888888888888,0.18222222222222223,0.03111111111111111,0.1511111111111111,0.4,0.6888888888888889,0.6711111111111111,0.7733333333333333,-1.3066666666666666,-1.488888888888889,-1.9022222222222223,-1.9022222222222223,-1.9022222222222223,-1.9022222222222223,-1.9022222222222223,-1.9022222222222223,-1.9022222222222223,-1.8977777777777778,-1.8933333333333333,-1.8933333333333333,-1.8888888888888888,-1.9022222222222223,-1.9022222222222223,-1.9022222222222223,-1.8933333333333333,-1.8977777777777778,-1.8977777777777778,-1.9022222222222223,-1.9022222222222223,-1.9022222222222223,-1.8888888888888888,-1.9022222222222223,-1.8977777777777778,-1.8977777777777778,-1.8888888888888888,1.6177777777777778,0.7111111111111111,0.6044444444444445,0.8488888888888889,0.7555555555555555,0.5733333333333334,0.8444444444444444,0.4222222222222222,0.37777777777777777,0.13777777777777778,-0.1111111111111111,-0.4622222222222222,-0.14222222222222222,-0.06666666666666667,-0.3688888888888889,-0.28,0.28888888888888886,-0.17777777777777778,-1.0044444444444445,-0.04,0.5377777777777778,0.43555555555555553,0.28888888888888886,0.10666666666666667,0.09333333333333334,0.2222222222222222,0.5955555555555555,0.07555555555555556,0.37777777777777777,0.03111111111111111,0.5940740740740741,6.411818267709897,0.43555555555555553
16,Idaho,28,1654930,1.692,201503342.48958334,0.9739583333333334,0.9583333333333334,0.90625,0.4479166666666667,0.7604166666666666,0.057291666666666664,0.03125,0.08333333333333333,0.9270833333333334,8.098958333333334,1.640625,1.3645833333333333,-1.4947916666666667,0.9791666666666666,0.84375,0.8072916666666666,0.921875,0.6197916666666666,0.7708333333333334,0.5260416666666666,0.6979166666666666,0.40625,0.015625,0.09375,0.4791666666666667,0.0625,0.0,0.18229166666666666,0.23958333333333334,0.78125,0.6041666666666666,0.19270833333333334,0.16666666666666666,0.14583333333333334,0.15625,0.6145833333333334,0.2916666666666667,0.09895833333333333,0.06770833333333333,0.7447916666666666,0.08333333333333333,0.0625,0.041666666666666664,0.036458333333333336,0.2760416666666667,0.5208333333333334,0.265625,0.16666666666666666,0.15625,0.07291666666666667,0.078125,0.005208333333333333,0.015625,0.8489583333333334,0.890625,0.953125,0.9635416666666666,0.9114583333333334,0.5052083333333334,0.3645833333333333,0.5833333333333334,0.359375,0.0625,0.5052083333333334,0.203125,0.4739583333333333,0.4791666666666667,0.1875,0.2552083333333333,0.171875,0.21354166666666666,0.2708333333333333,0.3020833333333333,0.14583333333333334,0.03125,0.18229166666666666,0.5520833333333334,0.40625,0.5,0.09375,-0.7864583333333334,-1.0989583333333333,-1.796875,-1.796875,-1.796875,-1.796875,-1.796875,-1.796875,-1.7760416666666667,-1.7916666666666667,-1.796875,-1.7916666666666667,-1.765625,-1.7708333333333333,-1.7916666666666667,-1.7864583333333333,-1.78125,-1.796875,-1.7916666666666667,-1.796875,-1.796875,-1.796875,-1.7708333333333333,-1.7760416666666667,-1.796875,-1.7916666666666667,-1.7604166666666667,1.984375,0.7083333333333334,0.609375,0.9270833333333334,0.8697916666666666,0.5052083333333334,0.8229166666666666,0.11979166666666667,0.140625,0.3229166666666667,0.09895833333333333,-0.296875,-0.08854166666666667,0.0625,-0.4375,-0.3854166666666667,0.3958333333333333,-0.5625,-1.0208333333333333,-0.010416666666666666,0.734375,0.2916666666666667,0.3125,0.203125,0.005208333333333333,0.03125,0.041666666666666664,-0.020833333333333332,0.4375,0.020833333333333332,0.5967881944444445,3.332204510175204,0.5138888888888888
17,Illinois,714,12859995,5.552,201503556.77304965,0.851063829787234,0.817966903073286,0.8014184397163121,0.41843971631205673,0.6193853427895981,0.19148936170212766,0.23877068557919623,0.19621749408983452,0.7210401891252955,6.245862884160757,1.5673758865248226,2.021276595744681,-1.5484633569739952,0.8888888888888888,0.6264775413711584,0.7919621749408984,0.8581560283687943,0.508274231678487,0.5815602836879432,0.40425531914893614,0.5791962174940898,0.4231678486997636,0.06855791962174941,0.1347517730496454,0.7919621749408984,0.016548463356973995,0.0070921985815602835,0.09219858156028368,0.17966903073286053,0.806146572104019,0.34278959810874704,0.12293144208037825,0.2765957446808511,0.2364066193853428,0.2695035460992908,0.491725768321513,0.2978723404255319,0.2293144208037825,0.1702127659574468,0.2978723404255319,0.12293144208037825,0.17494089834515367,0.0425531914893617,0.05200945626477541,0.2718676122931442,0.47044917257683216,0.19621749408983452,0.31678486997635935,0.20567375886524822,0.1773049645390071,0.12056737588652482,0.018912529550827423,0.030732860520094562,0.5295508274231678,0.607565011820331,0.8770685579196218,0.8676122931442081,0.8534278959810875,0.3120567375886525,0.16312056737588654,0.541371158392435,0.19621749408983452,0.07092198581560284,0.35697399527186763,0.07328605200945626,0.35697399527186763,0.2695035460992908,0.04491725768321513,0.10638297872340426,0.037825059101654845,0.07092198581560284,0.10874704491725769,0.14893617021276595,0.07092198581560284,0.0591016548463357,0.16784869976359337,0.6170212765957447,0.4846335697399527,0.508274231678487,0.08037825059101655,-1.1205673758865249,-1.3404255319148937,-1.789598108747045,-1.789598108747045,-1.789598108747045,-1.789598108747045,-1.789598108747045,-1.789598108747045,-1.7730496453900708,-1.7825059101654845,-1.789598108747045,-1.7777777777777777,-1.7683215130023642,-1.784869976359338,-1.784869976359338,-1.784869976359338,-1.7706855791962175,-1.7872340425531914,-1.7754137115839244,-1.7801418439716312,-1.7825059101654845,-1.7304964539007093,-1.784869976359338,-1.7659574468085106,-1.7659574468085106,-1.784869976359338,-1.7754137115839244,1.6288416075650118,0.5366430260047281,0.5130023640661938,0.8676122931442081,0.8368794326241135,0.735224586288416,0.9054373522458629,0.1182033096926714,0.018912529550827423,-0.08983451536643026,-0.2458628841607565,-0.41371158392434987,-0.34278959810874704,-0.09456264775413711,-0.2860520094562648,-0.14184397163120568,-0.10874704491725769,-0.5815602836879432,-1.1371158392434988,-0.054373522458628844,0.6193853427895981,0.29550827423167847,0.3262411347517731,0.2765957446808511,0.11583924349881797,0.42080378250591016,0.34278959810874704,0.1276595744680851,0.4846335697399527,0.0591016548463357,0.5547675334909377,6.570882962339584,0.34672970843183615
18,Indiana,317,6619680,4.789,201503944.5050505,0.8383838383838383,0.8013468013468014,0.7474747474747475,0.7239057239057239,0.5757575757575758,0.21212121212121213,0.2255892255892256,0.1717171717171717,0.7205387205387206,5.723905723905724,2.01010101010101,2.0,-1.5723905723905724,0.8585858585858586,0.7373737373737373,0.8013468013468014,0.8585858585858586,0.5151515151515151,0.5084175084175084,0.48148148148148145,0.6565656565656566,0.39057239057239057,0.04040404040404041,0.24915824915824916,0.8080808080808081,0.02356902356902357,0.037037037037037035,0.09090909090909091,0.24579124579124578,0.7643097643097643,0.5117845117845118,0.18855218855218855,0.4006734006734007,0.22895622895622897,0.3468013468013468,0.5185185185185185,0.25252525252525254,0.2222222222222222,0.12794612794612795,0.4276094276094276,0.13131313131313133,0.20202020202020202,0.04713804713804714,0.026936026936026935,0.40404040404040403,0.5218855218855218,0.1111111111111111,0.5454545454545454,0.3838383838383838,0.265993265993266,0.24915824915824916,0.013468013468013467,0.010101010101010102,0.6296296296296297,0.6632996632996633,0.9259259259259259,0.8888888888888888,0.8888888888888888,0.4006734006734007,0.21885521885521886,0.5622895622895623,0.1919191919191919,0.08080808080808081,0.4882154882154882,0.06397306397306397,0.3501683501683502,0.3434343434343434,0.037037037037037035,0.1717171717171717,0.09427609427609428,0.10101010101010101,0.09764309764309764,0.13468013468013468,0.050505050505050504,0.026936026936026935,0.16498316498316498,0.5555555555555556,0.6632996632996633,0.5286195286195287,0.23232323232323232,-1.4983164983164983,-1.6531986531986531,-1.9595959595959596,-1.9595959595959596,-1.9595959595959596,-1.9595959595959596,-1.9595959595959596,-1.9595959595959596,-1.9528619528619529,-1.9595959595959596,-1.9595959595959596,-1.9562289562289563,-1.9595959595959596,-1.9562289562289563,-1.9595959595959596,-1.9595959595959596,-1.9562289562289563,-1.9595959595959596,-1.9562289562289563,-1.9562289562289563,-1.9562289562289563,-1.9562289562289563,-1.9595959595959596,-1.9562289562289563,-1.9562289562289563,-1.9595959595959596,-1.9528619528619529,1.2828282828282829,0.7104377104377104,0.39730639730639733,0.9225589225589226,0.8518518518518519,0.8585858585858586,0.9326599326599326,0.5353535353535354,0.5016835016835017,0.5757575757575758,0.23232323232323232,-0.050505050505050504,-0.19528619528619529,0.32323232323232326,-0.39730639730639733,-0.25925925925925924,0.4175084175084175,-0.36363636363636365,-1.3501683501683501,-0.010101010101010102,0.7744107744107744,0.5791245791245792,0.39057239057239057,0.31986531986531985,0.16498316498316498,0.569023569023569,0.2996632996632997,0.037037037037037035,0.4276094276094276,0.037037037037037035,0.5754769921436588,5.75890177387728,0.4511784511784511
19,Iowa,51,3123899,1.633,201504167.03821656,0.8598726114649682,0.8726114649681529,0.802547770700637,0.42038216560509556,0.5605095541401274,0.17834394904458598,0.15286624203821655,0.10191082802547771,0.7834394904458599,6.375796178343949,1.4203821656050954,1.9936305732484076,-1.7197452229299364,0.8535031847133758,0.732484076433121,0.6114649681528662,0.7770700636942676,0.5095541401273885,0.5031847133757962,0.36942675159235666,0.6178343949044586,0.3503184713375796,0.044585987261146494,0.3057324840764331,0.7070063694267515,0.012738853503184714,0.06369426751592357,0.044585987261146494,0.12738853503184713,0.3885350318471338,0.5668789808917197,0.1337579617834395,0.12738853503184713,0.15286624203821655,0.17834394904458598,0.34394904458598724,0.29936305732484075,0.08280254777070063,0.05732484076433121,0.21656050955414013,0.05732484076433121,0.05732484076433121,0.012738853503184714,0.044585987261146494,0.28662420382165604,0.3630573248407643,0.21019108280254778,0.3503184713375796,0.20382165605095542,0.20382165605095542,0.1337579617834395,0.01910828025477707,0.044585987261146494,0.7515923566878981,0.802547770700637,0.9235668789808917,0.9044585987261147,0.8980891719745223,0.2802547770700637,0.044585987261146494,0.3503184713375796,0.12738853503184713,0.06369426751592357,0.2356687898089172,0.044585987261146494,0.2356687898089172,0.19745222929936307,0.044585987261146494,0.03184713375796178,0.012738853503184714,0.025477707006369428,0.044585987261146494,0.025477707006369428,0.025477707006369428,0.01910828025477707,0.4394904458598726,0.2929936305732484,0.5286624203821656,0.4840764331210191,-0.025477707006369428,-1.4713375796178343,-1.6496815286624205,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9745222929936306,-1.9617834394904459,1.535031847133758,0.5222929936305732,0.3821656050955414,0.9426751592356688,0.8407643312101911,0.7579617834394905,0.9681528662420382,0.050955414012738856,-0.36942675159235666,-0.09554140127388536,-0.21019108280254778,-0.7133757961783439,-0.3184713375796178,0.5987261146496815,-0.2611464968152866,0.1464968152866242,0.6114649681528662,-0.4840764331210191,-1.3821656050955413,-0.012738853503184714,0.5031847133757962,0.1464968152866242,0.28662420382165604,0.10828025477707007,0.07006369426751592,0.17197452229299362,0.05732484076433121,0.03821656050955414,0.4267515923566879,0.1337579617834395,0.5318471337579617,3.9318256327243257,0.28874734607218683
20,Kansas,101,2911641,3.469,201504315.6535433,0.8346456692913385,0.8661417322834646,0.7874015748031497,0.5196850393700787,0.6062992125984252,0.14960629921259844,0.1968503937007874,0.11811023622047244,0.7716535433070866,6.417322834645669,1.4251968503937007,2.1496062992125986,-0.9291338582677166,0.8740157480314961,0.6929133858267716,0.8110236220472441,0.84251968503937,0.3937007874015748,0.6850393700787402,0.4645669291338583,0.5590551181102362,0.4330708661417323,0.03937007874015748,0.33858267716535434,0.8110236220472441,0.007874015748031496,0.007874015748031496,0.047244094488188976,0.2047244094488189,0.6456692913385826,0.5275590551181102,0.18110236220472442,0.11023622047244094,0.25984251968503935,0.16535433070866143,0.41732283464566927,0.2440944881889764,0.1732283464566929,0.2283464566929134,0.47244094488188976,0.11023622047244094,0.2755905511811024,0.031496062992125984,0.05511811023622047,0.3779527559055118,0.5826771653543307,0.16535433070866143,0.30708661417322836,0.2047244094488189,0.15748031496062992,0.14173228346456693,0.015748031496062992,0.023622047244094488,0.6929133858267716,0.7165354330708661,0.8267716535433071,0.8582677165354331,0.84251968503937,0.5275590551181102,0.2283464566929134,0.5354330708661418,0.1889763779527559,0.08661417322834646,0.3779527559055118,0.10236220472440945,0.2755905511811024,0.25984251968503935,0.023622047244094488,0.07874015748031496,0.03937007874015748,0.08661417322834646,0.07086614173228346,0.11023622047244094,0.047244094488188976,0.023622047244094488,0.1732283464566929,0.6377952755905512,0.5590551181102362,0.5905511811023622,0.5511811023622047,-1.0551181102362204,-1.2992125984251968,-1.858267716535433,-1.858267716535433,-1.858267716535433,-1.858267716535433,-1.858267716535433,-1.858267716535433,-1.858267716535433,-1.8503937007874016,-1.858267716535433,-1.858267716535433,-1.8425196850393701,-1.8425196850393701,-1.858267716535433,-1.858267716535433,-1.858267716535433,-1.858267716535433,-1.858267716535433,-1.8503937007874016,-1.858267716535433,-1.858267716535433,-1.8503937007874016,-1.858267716535433,-1.858267716535433,-1.8267716535433072,-1.8503937007874016,1.6299212598425197,0.7401574803149606,0.5590551181102362,0.9606299212598425,0.9448818897637795,0.7716535433070866,0.9212598425196851,0.13385826771653545,0.16535433070866143,-0.13385826771653545,-0.12598425196850394,-0.9133858267716536,-0.15748031496062992,0.16535433070866143,-0.7086614173228346,-0.023622047244094488,0.4566929133858268,-0.5905511811023622,-1.7244094488188977,-0.07086614173228346,0.6614173228346457,0.4015748031496063,0.1968503937007874,0.1732283464566929,0.10236220472440945,0.18110236220472442,0.0,-0.031496062992125984,0.3779527559055118,0.031496062992125984,0.5787401574803149,4.61512051684126,0.4776902887139108
21,Kentucky,185,4425092,4.181,201504485.93170732,0.9560975609756097,0.9317073170731708,0.9024390243902439,0.8,0.7073170731707317,0.14634146341463414,0.1951219512195122,0.2146341463414634,0.7609756097560976,5.980487804878049,2.1170731707317074,1.9951219512195122,-1.6878048780487804,0.9707317073170731,0.8292682926829268,0.8829268292682927,0.9512195121951219,0.5853658536585366,0.8146341463414634,0.6780487804878049,0.848780487804878,0.3073170731707317,0.04390243902439024,0.35121951219512193,0.8780487804878049,0.01951219512195122,0.0,0.28780487804878047,0.22926829268292684,0.7902439024390244,0.5658536585365853,0.25853658536585367,0.33170731707317075,0.1073170731707317,0.15121951219512195,0.6292682926829268,0.3073170731707317,0.2975609756097561,0.28780487804878047,0.23902439024390243,0.07804878048780488,0.3170731707317073,0.08292682926829269,0.01951219512195122,0.5317073170731708,0.751219512195122,0.17073170731707318,0.3024390243902439,0.17560975609756097,0.11707317073170732,0.06829268292682927,0.00975609756097561,0.024390243902439025,0.7170731707317073,0.8048780487804879,0.8195121951219512,0.8097560975609757,0.8048780487804879,0.5658536585365853,0.1951219512195122,0.4926829268292683,0.2682926829268293,0.16097560975609757,0.624390243902439,0.07317073170731707,0.424390243902439,0.3951219512195122,0.05853658536585366,0.2,0.15609756097560976,0.18048780487804877,0.14146341463414633,0.2146341463414634,0.11219512195121951,0.014634146341463415,0.17073170731707318,0.6926829268292682,0.8097560975609757,0.5804878048780487,0.4,-1.7073170731707317,-1.7951219512195122,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.975609756097561,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.975609756097561,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,-1.9804878048780488,1.8390243902439025,0.6682926829268293,0.36097560975609755,0.926829268292683,0.8780487804878049,0.7463414634146341,0.9365853658536586,0.4585365853658537,0.2682926829268293,0.09268292682926829,-0.11707317073170732,-0.7121951219512195,-0.3073170731707317,-0.35609756097560974,-0.3902439024390244,0.06341463414634146,0.36585365853658536,-0.5414634146341464,-1.0292682926829269,-0.04390243902439024,0.6780487804878049,0.4682926829268293,0.24878048780487805,0.2975609756097561,0.06829268292682927,0.47804878048780486,0.1951219512195122,0.13658536585365855,0.47804878048780486,0.06829268292682927,0.6784552845528454,5.220355825078324,0.5073170731707317
22,Louisiana,480,4670724,10.277,201504691.47826087,0.9184782608695652,0.9239130434782609,0.7934782608695652,0.4782608695652174,0.7336956521739131,0.33152173913043476,0.016304347826086956,0.1956521739130435,0.7554347826086957,6.320652173913044,1.6684782608695652,1.9021739130434783,-0.32065217391304346,0.9402173913043478,0.483695652173913,0.8152173913043478,0.8152173913043478,0.34782608695652173,0.6304347826086957,0.4673913043478261,0.3858695652173913,0.42934782608695654,0.016304347826086956,0.1956521739130435,0.8532608695652174,0.02717391304347826,0.005434782608695652,0.10326086956521739,0.17391304347826086,0.5108695652173914,0.32065217391304346,0.1956521739130435,0.21739130434782608,0.22826086956521738,0.22282608695652173,0.41304347826086957,0.29891304347826086,0.20108695652173914,0.13043478260869565,0.3858695652173913,0.10326086956521739,0.059782608695652176,0.005434782608695652,0.10869565217391304,0.32065217391304346,0.5434782608695652,0.24456521739130435,0.5163043478260869,0.44021739130434784,0.32608695652173914,0.27717391304347827,0.016304347826086956,0.07065217391304347,0.44565217391304346,0.46195652173913043,0.8043478260869565,0.9021739130434783,0.8804347826086957,0.2717391304347826,0.1358695652173913,0.592391304347826,0.33695652173913043,0.1956521739130435,0.4782608695652174,0.09782608695652174,0.31521739130434784,0.32608695652173914,0.07608695652173914,0.1956521739130435,0.09239130434782608,0.08695652173913043,0.16847826086956522,0.13043478260869565,0.16304347826086957,0.021739130434782608,0.21739130434782608,0.47282608695652173,0.6684782608695652,0.4673913043478261,-0.07065217391304347,-1.451086956521739,-1.6630434782608696,-1.8858695652173914,-1.8858695652173914,-1.8858695652173914,-1.8858695652173914,-1.8858695652173914,-1.8858695652173914,-1.8804347826086956,-1.8804347826086956,-1.8804347826086956,-1.8858695652173914,-1.8478260869565217,-1.8858695652173914,-1.8858695652173914,-1.8858695652173914,-1.8858695652173914,-1.8858695652173914,-1.8858695652173914,-1.8804347826086956,-1.8858695652173914,-1.8858695652173914,-1.8858695652173914,-1.8858695652173914,-1.8858695652173914,-1.8804347826086956,-1.8804347826086956,1.6195652173913044,0.43478260869565216,0.5054347826086957,0.8097826086956522,0.7554347826086957,0.6467391304347826,0.7771739130434783,-0.125,-0.18478260869565216,-0.4891304347826087,-0.40217391304347827,-0.6413043478260869,-0.30434782608695654,-0.483695652173913,-0.42391304347826086,-0.24456521739130435,0.10869565217391304,-0.358695652173913,-1.065217391304348,-0.07608695652173914,0.45108695652173914,0.15217391304347827,0.7010869565217391,0.04891304347826087,0.22282608695652173,0.2826086956521739,0.358695652173913,0.043478260869565216,0.532608695652174,0.02717391304347826,0.5317028985507247,6.173786103901937,0.4166666666666667
23,Maine,14,1329328,Unreliable,201504892.1095238,0.8142857142857143,0.7380952380952381,0.6190476190476191,0.45714285714285713,0.580952380952381,0.047619047619047616,0.2857142857142857,0.12857142857142856,0.680952380952381,6.895238095238096,1.6761904761904762,1.8476190476190477,-1.861904761904762,0.8095238095238095,0.6333333333333333,0.5714285714285714,0.8,0.5238095238095238,0.4857142857142857,0.49523809523809526,0.6619047619047619,0.3047619047619048,0.0380952380952381,0.1380952380952381,0.4380952380952381,0.02857142857142857,0.06190476190476191,0.06666666666666667,0.0761904761904762,0.6190476190476191,0.32857142857142857,0.12380952380952381,0.15714285714285714,0.09523809523809523,0.16666666666666666,0.4,0.19047619047619047,0.2,0.12380952380952381,0.4095238095238095,0.1523809523809524,0.10952380952380952,0.08571428571428572,0.01904761904761905,0.11904761904761904,0.28095238095238095,0.11904761904761904,0.43333333333333335,0.3047619047619048,0.1,0.09523809523809523,0.014285714285714285,0.023809523809523808,0.6238095238095238,0.6571428571428571,0.8904761904761904,0.8476190476190476,0.8,0.3523809523809524,0.17142857142857143,0.48095238095238096,0.21904761904761905,0.05714285714285714,0.4523809523809524,0.10952380952380952,0.46190476190476193,0.4523809523809524,0.10952380952380952,0.11904761904761904,0.05238095238095238,0.06666666666666667,0.10476190476190476,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.22380952380952382,0.2857142857142857,0.5619047619047619,0.3,-0.7523809523809524,-1.8666666666666667,-1.9476190476190476,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8857142857142857,-1.8952380952380952,-1.8952380952380952,-1.8904761904761904,-1.8476190476190477,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8904761904761904,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8952380952380952,-1.8857142857142857,1.4761904761904763,0.5142857142857142,0.44285714285714284,0.8523809523809524,0.6333333333333333,0.5761904761904761,0.8809523809523809,0.014285714285714285,0.44285714285714284,0.49047619047619045,0.1761904761904762,-0.1523809523809524,-0.10476190476190476,-0.06666666666666667,-0.38095238095238093,-0.3380952380952381,0.28095238095238095,-0.43333333333333335,-1.1476190476190475,-0.004761904761904762,0.9095238095238095,0.36666666666666664,0.32857142857142857,0.3476190476190476,0.07142857142857142,0.11904761904761904,0.09047619047619047,0.20952380952380953,0.3619047619047619,0.01904761904761905,0.4916666666666667,2.6390573296152584,0.2698412698412698
24,Maryland,452,6006401,7.525,201505150.22259137,0.8737541528239202,0.8106312292358804,0.7508305647840532,0.4318936877076412,0.6378737541528239,0.12956810631229235,0.17940199335548174,0.15614617940199335,0.7940199335548173,7.039867109634551,1.3588039867109634,1.813953488372093,-1.5714285714285714,0.8106312292358804,0.6611295681063123,0.7840531561461794,0.7641196013289037,0.38205980066445183,0.6212624584717608,0.4983388704318937,0.5548172757475083,0.33222591362126247,0.03986710963455149,0.09302325581395349,0.8239202657807309,0.023255813953488372,0.029900332225913623,0.12292358803986711,0.1362126245847176,0.42524916943521596,0.4418604651162791,0.1760797342192691,0.2956810631229236,0.23588039867109634,0.2823920265780731,0.5548172757475083,0.21926910299003322,0.13953488372093023,0.11627906976744186,0.43853820598006643,0.1760797342192691,0.12292358803986711,0.029900332225913623,0.036544850498338874,0.15614617940199335,0.4053156146179402,0.1362126245847176,0.3754152823920266,0.292358803986711,0.17940199335548174,0.14950166112956811,0.023255813953488372,0.03986710963455149,0.5714285714285714,0.6511627906976745,0.893687707641196,0.9102990033222591,0.7940199335548173,0.3488372093023256,0.2757475083056478,0.5149501661129569,0.3089700996677741,0.06312292358803986,0.4950166112956811,0.1461794019933555,0.42857142857142855,0.3754152823920266,0.11960132890365449,0.17275747508305647,0.07308970099667775,0.14285714285714285,0.2691029900332226,0.26245847176079734,0.19601328903654486,0.03322259136212625,0.19933554817275748,0.33554817275747506,0.3388704318936877,0.40863787375415284,-0.3222591362126246,-1.26578073089701,-1.5182724252491695,-1.787375415282392,-1.787375415282392,-1.787375415282392,-1.787375415282392,-1.787375415282392,-1.787375415282392,-1.7774086378737541,-1.7641196013289036,-1.787375415282392,-1.7840531561461794,-1.7541528239202657,-1.7774086378737541,-1.7840531561461794,-1.787375415282392,-1.7740863787375416,-1.787375415282392,-1.787375415282392,-1.787375415282392,-1.7707641196013288,-1.7807308970099667,-1.7774086378737541,-1.7707641196013288,-1.787375415282392,-1.7807308970099667,-1.7674418604651163,1.7076411960132891,0.4684385382059801,0.4684385382059801,0.7109634551495017,0.39867109634551495,0.6112956810631229,0.9700996677740864,-0.07308970099667775,-0.16611295681063123,-0.16279069767441862,-0.19933554817275748,-0.3588039867109635,-0.26245847176079734,-0.13953488372093023,-0.49169435215946844,-0.40863787375415284,-0.03322259136212625,-0.5647840531561462,-0.8172757475083057,-0.08305647840531562,0.8106312292358804,0.16611295681063123,0.5714285714285714,0.14950166112956811,0.08637873754152824,0.31561461794019935,0.15282392026578073,0.06312292358803986,0.3687707641196013,0.023255813953488372,0.5304540420819491,6.113682179832232,0.3333333333333333
